country,varstrat,varunit,btwt0,pred,truth
2,2530,1,489.2872842,6.70E-05,No
2,2489,2,3706.151743,0.000449084,No
2,2556,2,1064.682267,7.87E-05,No
2,2663,2,343.6220574,0.000129,No
2,2651,1,383.3920536,0.000294483,No
2,2651,1,401.8926603,0.00224526,No
2,2600,1,1067.329869,0.000556778,No
2,2565,1,654.2034481,0.000279791,No
2,2644,2,577.2181762,0.000741003,No
2,2609,1,821.7372858,0.000606133,No
2,2472,1,1633.872042,0.000585799,No
2,2495,1,157.8173418,0.002111273,No
2,2522,1,411.0013188,0.000332025,No
2,2626,1,285.6437491,0.000561474,No
2,2537,1,643.8762974,6.90E-05,No
2,2564,2,733.7320671,0.000351415,No
2,2490,2,1253.493051,0.000485383,No
2,2543,2,617.9256111,0.000619253,No
2,2623,1,300.8522402,0.000158829,No
2,2491,1,1429.585615,0.000839178,No
2,2491,1,1279.190039,0.000211314,No
2,2576,1,628.205344,0.000110042,No
2,2611,1,675.4548135,0.000169552,No
2,2616,2,506.1089975,0.00012949,No
2,2489,2,3521.305889,0.00116065,No
2,2483,1,1765.655495,0.00021798,No
2,2538,1,1529.374266,0.000246831,No
2,2650,2,396.0342937,0.000266855,No
2,2463,1,1707.492973,0.000464554,No
2,2672,2,266.8094945,6.09E-05,No
2,2655,1,88.80996353,0.000759532,No
2,2470,1,2205.480663,0.000232141,No
2,2580,2,1508.914694,0.000202008,No
2,2665,2,366.2050234,0.000695085,No
2,2665,2,366.2050234,0.000187791,No
2,2482,2,1279.954767,0.000911616,No
2,2554,2,120.3831299,0.00038581,No
2,2567,2,606.0666657,0.000389843,No
2,2506,1,423.0313891,0.000246997,No
2,2627,1,225.700355,6.90E-05,No
2,2636,1,331.7496646,6.90E-05,No
2,2654,1,766.0480618,0.000335022,No
2,2475,2,1922.714349,0.000441093,No
2,2626,1,312.9083996,0.00334281,No
2,2556,1,729.4919356,0.000379557,No
2,2572,1,750.1609389,0.001039083,No
2,2557,1,881.7107089,0.000111314,No
2,2639,1,236.670865,5.34E-05,No
2,2637,2,354.617773,0.002656782,No
2,2540,2,990.7591555,0.000221637,No
2,2491,3,848.7601665,0.000155937,No
2,2462,1,1452.357361,0.00200235,No
2,2500,2,77.57712001,0.002401892,No
2,2487,2,1739.584331,0.000125732,No
2,2500,1,143.4672913,0.000102774,No
2,2500,1,131.2442296,6.92E-05,No
2,2604,1,1015.273448,0.000399825,No
2,2604,1,956.6163029,0.001365825,No
2,2661,1,262.3717914,0.0001585,No
2,2661,1,340.1259398,0.000185343,No
2,2629,2,284.3412271,0.000268976,No
2,2493,2,121.5905443,0.000322933,No
2,2493,2,119.0843774,0.000339724,No
2,2493,2,134.0682462,0.001673139,No
2,2533,3,536.186736,0.000134408,No
2,2542,2,746.6613372,0.000115781,No
2,2623,1,363.6955053,0.000190637,No
2,2530,1,482.6790768,0.000133169,No
2,2674,1,417.0992135,0.000425121,No
2,2674,1,432.9452012,0.000596208,No
2,2527,2,468.1171141,0.000269407,No
2,2527,2,487.6784601,0.000982439,No
2,2532,2,528.3330448,0.000267242,No
2,2557,1,820.5810973,0.001211762,No
2,2649,1,246.0529571,5.61E-05,No
2,2469,2,1621.78691,0.000427283,No
2,2469,2,1739.751439,0.000953189,No
2,2469,2,1739.751439,0.001587694,No
2,2670,1,277.8865436,7.77E-05,No
2,2577,2,1261.47668,8.25E-05,No
2,2600,2,2616.976084,0.00030832,No
2,2599,1,761.2254696,0.000343667,No
2,2599,1,772.4585739,0.000318443,No
2,2462,1,1336.270776,0.000217599,No
2,2462,1,1383.178295,0.001620686,No
2,2490,2,1207.614646,5.70E-05,No
2,2490,2,1121.290002,0.001281918,No
2,2675,2,414.0598744,0.000244207,No
2,2549,2,137.8153444,0.000501001,No
2,2573,2,722.6159175,0.000275536,No
2,2573,2,722.6159175,0.000533701,No
2,2652,1,160.3416725,0.000409755,No
2,2652,1,144.1456292,0.001500558,No
2,2540,2,1017.123601,0.00027127,No
2,2485,2,1509.680794,0.000297724,No
2,2670,1,300.6157005,0.00054058,No
2,2597,2,891.9033693,0.000505099,No
2,2566,3,723.3744374,0.000148836,No
2,2541,2,630.9314762,0.003038883,No
2,2515,2,481.9963307,9.69E-05,No
2,2489,1,1922.004431,0.000323841,No
2,2470,1,1944.160489,0.000385544,No
2,2646,1,368.9513015,0.000225354,No
2,2471,2,1695.15521,0.000406903,No
2,2486,2,1856.865098,0.000656751,No
2,2486,2,1992.556076,0.006707293,No
2,2486,2,1856.865098,0.000733244,No
2,2513,2,441.8693078,0.000751918,No
2,2640,2,606.1402974,7.45E-05,No
2,2530,1,507.4596415,0.000620307,No
2,2491,2,1393.380418,0.000367943,No
2,2499,1,152.8378006,0.004335457,No
2,2499,1,142.4297068,0.000606156,No
2,2635,1,381.7131114,0.000753565,No
2,2613,2,823.7487759,0.000198256,No
2,2488,2,1333.303235,0.001012819,No
2,2653,1,261.3011118,0.000105686,No
2,2653,1,261.3011118,0.00050996,No
2,2506,1,367.0055747,7.04E-05,No
2,2506,1,367.0055747,7.04E-05,No
2,2671,1,362.2565205,0.00030679,No
2,2502,1,330.7641896,5.48E-05,No
2,2653,2,316.8400834,0.000114777,No
2,2661,1,340.1259398,0.000103832,No
2,2649,2,291.287894,0.000224434,No
2,2609,2,729.606984,0.000856702,No
2,2635,1,510.0600953,0.000732358,No
2,2603,1,2150.634377,0.000583309,No
2,2603,1,1894.118627,0.000155937,No
2,2634,2,279.2751876,0.000623015,No
2,2634,2,291.3827843,0.000365702,No
2,2491,3,1160.348188,0.000633583,No
2,2519,2,646.131635,0.00017464,No
2,2484,2,1207.889047,0.00013125,No
2,2655,2,251.6223478,0.00038425,No
2,2611,1,512.8853345,1.00E-04,No
2,2538,1,2318.96668,0.001233006,No
2,2490,2,1059.177189,0.000158721,No
2,2646,1,377.2651217,0.000233422,No
2,2626,1,262.6991792,0.000926708,No
2,2496,2,194.5303482,0.000788352,No
2,2659,1,283.746459,0.001031395,No
2,2555,1,110.6846101,0.000825006,No
2,2654,1,677.0405217,0.000683832,No
2,2506,1,394.0392662,0.000382535,No
2,2565,1,644.6900116,0.000284631,No
2,2632,1,347.7627852,0.000177361,No
2,2491,3,1098.312593,0.000123526,No
2,2518,1,375.4216635,0.000149262,No
2,2591,3,1442.096021,0.00019422,No
2,2463,1,1720.519629,0.000337174,No
2,2466,1,1466.439803,0.000670067,No
2,2464,1,954.0033511,0.000158721,No
2,2669,2,258.1202617,0.000175415,No
2,2669,2,279.6777405,0.000446593,No
2,2669,2,262.8617235,0.000725869,No
2,2493,1,138.3522907,0.00017032,No
2,2493,1,138.3522907,0.000956875,No
2,2591,2,1232.954614,0.000435084,No
2,2671,2,310.0793694,0.000516463,No
2,2579,2,944.6425618,0.002630127,No
2,2643,1,236.7735887,0.000186422,No
2,2661,2,230.3989125,0.000622611,Yes
2,2560,1,1211.715053,3.68E-05,No
2,2533,1,455.8772207,0.00012967,No
2,2577,2,1043.968549,0.000106838,No
2,2641,1,234.9389908,0.001505389,No
2,2496,2,175.0771235,9.05E-05,No
2,2586,1,1774.345721,9.29E-05,No
2,2536,2,635.6433352,0.000169552,No
2,2536,2,624.906173,0.000263318,No
2,2599,2,1078.070472,0.000576666,No
2,2502,2,204.3000355,0.000951049,No
2,2568,1,626.8601575,2.69E-05,No
2,2568,1,572.6022752,6.20E-05,No
2,2520,1,403.2179452,0.000177757,No
2,2579,2,1091.092409,0.001096281,No
2,2495,2,167.9939686,0.000298192,No
2,2465,2,790.5019733,0.000158721,No
2,2653,1,216.0469775,0.000245456,No
2,2463,1,1254.201669,0.001549115,No
2,2644,2,479.2744259,0.000157542,No
2,2510,2,954.7747816,9.41E-05,No
2,2572,1,622.8972915,0.00010861,No
2,2545,2,122.9613699,0.000538912,No
2,2502,1,429.3501176,0.000281082,No
2,2657,1,362.776226,0.000392915,No
2,2601,1,846.9623576,0.001218352,No
2,2620,2,718.3242217,0.000191306,No
2,2580,1,943.1716491,0.000124715,No
2,2559,2,690.7056875,0.000462581,No
2,2671,1,319.333933,0.000141608,No
2,2567,1,585.2806226,0.000315798,No
2,2561,2,682.2349841,0.000360951,No
2,2499,1,166.6613906,0.000226216,No
2,2615,2,508.4570081,6.78E-05,No
2,2647,2,282.0513801,0.000516463,No
2,2561,2,653.2002631,0.000215383,No
2,2482,1,2397.92685,0.001011512,No
2,2482,1,1834.563994,0.000761725,No
2,2564,1,667.9813963,0.000272825,No
2,2630,1,244.9838487,0.000361208,No
2,2472,1,1383.423636,0.000400951,No
2,2634,2,262.6093794,0.000470288,No
2,2552,1,114.9120687,0.000688458,No
2,2559,2,690.7056875,0.000462581,No
2,2663,2,302.583006,6.90E-05,No
2,2537,2,996.1979618,0.000166959,No
2,2537,2,831.5960492,6.90E-05,No
2,2538,1,1535.045553,0.000240735,No
2,2564,2,691.8830164,0.000354247,No
2,2676,2,294.0829363,5.37E-05,No
2,2462,1,1817.284215,0.000236453,No
2,2462,1,1393.021168,0.006426038,No
2,2559,1,516.7154401,0.000156064,No
2,2600,1,937.5362629,0.00027446,No
2,2600,1,895.9197647,0.003844668,No
2,2481,2,1991.674293,0.000273378,No
2,2560,1,1084.324368,0.000147777,No
2,2560,1,1127.972091,7.47E-05,No
2,2645,2,266.1091917,0.000138072,No
2,2649,2,259.629732,5.37E-05,No
2,2539,1,751.1509669,0.00039503,No
2,2489,2,3962.64726,0.000757145,No
2,2493,2,141.8456256,0.000396542,No
2,2553,2,197.8718135,0.002501423,No
2,2553,2,194.4321713,0.001477462,No
2,2562,1,580.7434307,0.000246655,No
2,2529,2,550.0382985,0.000301353,No
2,2640,1,293.7020901,0.000257844,No
2,2645,1,251.8149401,5.37E-05,No
2,2610,1,677.4389972,0.000355377,No
2,2610,2,663.6435682,0.000553506,No
2,2659,2,264.7775263,0.00022157,No
2,2659,2,234.0128818,0.000685017,No
2,2475,2,1706.952637,0.002897277,No
2,2487,2,2753.899257,0.003780482,No
2,2577,2,1121.329553,0.000156581,No
2,2513,2,415.5275571,0.000311134,No
2,2671,1,391.0706543,0.000138072,No
2,2485,1,1606.037546,0.000173289,No
2,2496,1,130.4304922,0.000131597,No
2,2534,1,388.4811668,0.000885463,No
2,2604,2,888.7019132,0.000747175,No
2,2558,2,830.2837042,8.64E-05,No
2,2547,2,185.5750096,0.000780196,No
2,2649,1,244.7107366,0.000156141,No
2,2575,1,585.7574689,0.000103493,No
2,2488,1,2053.701857,0.004175423,No
2,2472,2,1483.755323,0.002246267,No
2,2587,1,1640.370409,0.000725572,No
2,2516,2,414.0321866,0.000339214,No
2,2491,2,1346.159765,0.000495705,No
2,2545,2,117.641588,0.00043659,No
2,2472,2,1747.185477,0.000620804,No
2,2482,1,2649.675959,0.000555164,No
2,2464,1,1730.767679,0.000589535,No
2,2482,2,2005.979963,0.000341339,No
2,2539,1,697.0357425,6.78E-05,No
2,2599,2,1072.437152,0.000336201,No
2,2535,2,652.2838648,0.000197662,No
2,2605,1,941.9129129,0.000135462,No
2,2539,1,862.8557243,0.000261752,No
2,2562,2,993.8067875,0.00010064,No
2,2501,1,170.4905194,0.000289976,No
2,2519,1,443.6140906,0.001533648,No
2,2468,1,925.6192989,0.00088222,No
2,2609,3,753.4189918,0.000434462,No
2,2629,2,306.2868398,0.000136807,No
2,2623,1,391.4862735,0.000506533,No
2,2532,1,511.1037949,5.48E-05,No
2,2467,2,1134.661816,0.001735645,No
2,2663,1,292.0530142,0.000134456,No
2,2622,1,575.7092644,3.62E-05,No
2,2628,1,205.1329839,0.000202328,No
2,2537,2,894.739015,0.000281092,No
2,2526,1,194.2352711,0.000114434,No
2,2618,1,685.1937623,8.22E-05,No
2,2640,2,648.0654664,0.000276161,No
2,2548,1,111.6552193,0.001740774,No
2,2634,1,252.1912358,9.95E-05,No
2,2633,2,429.8939086,0.001131178,No
2,2573,1,264.4143694,0.000241221,No
2,2608,1,1018.323463,0.000274499,No
2,2488,2,1673.12848,0.000389932,No
2,2609,1,1007.403735,0.000438682,No
2,2506,1,445.2172438,0.000272302,No
2,2506,1,414.8984166,0.000919059,No
2,2552,1,114.3441747,0.000375935,No
2,2465,2,986.0336637,0.000158721,No
2,2537,2,846.1620979,0.00095804,No
2,2555,2,116.5097941,0.000167385,No
2,2649,1,270.3969453,0.00028308,No
2,2649,1,254.6366644,0.00023472,No
2,2673,1,286.4395421,0.00035726,No
2,2565,1,619.8606218,0.000420903,No
2,2565,1,659.9105106,0.000224746,No
2,2554,1,123.6388278,0.000292344,No
2,2554,1,113.1298723,0.000434462,No
2,2502,1,403.6272942,0.000159284,No
2,2598,1,948.855821,0.000905764,No
2,2628,2,328.3831047,0.000137375,No
2,2535,2,802.2372927,5.95E-05,No
2,2535,2,550.3051164,0.001000683,No
2,2535,2,676.5079401,6.20E-05,No
2,2671,2,302.4431368,4.68E-05,No
2,2538,2,717.3331086,0.000184505,No
2,2590,2,2100.915344,0.000529748,No
2,2598,2,831.2232593,0.000481782,No
2,2549,2,142.3615519,0.000707023,No
2,2507,1,816.3354092,0.000114169,No
2,2577,1,1256.844733,0.000154161,No
2,2577,1,1171.254926,0.000398208,No
2,2515,2,430.9211762,8.05E-05,No
2,2625,2,209.8043516,0.000102807,No
2,2625,2,243.5518239,0.001830073,No
2,2625,2,197.1322653,5.47E-05,No
2,2497,1,165.8934205,8.58E-05,No
2,2469,2,1668.75437,0.000368859,No
2,2513,2,472.1468394,0.000262155,No
2,2548,1,105.989892,0.001016806,No
2,2608,2,989.2622138,0.000609917,No
2,2498,1,187.9641795,0.000201713,No
2,2498,1,140.3915004,0.000450929,No
2,2540,1,1068.944678,0.000279896,No
2,2476,1,4201.011637,0.000179787,No
2,2663,2,302.583006,6.90E-05,No
2,2663,2,302.583006,6.90E-05,No
2,2646,2,364.9351714,0.00031759,No
2,2543,2,568.5099974,0.0006331,No
2,2509,2,436.4940703,0.000174787,No
2,2498,1,165.5071554,0.000160141,No
2,2470,1,1663.228876,0.000292207,No
2,2508,2,502.6377245,0.000165718,No
2,2574,2,724.8973481,0.000298646,No
2,2523,2,455.2350369,0.000687213,No
2,2531,2,514.3683837,0.00017172,No
2,2562,1,601.5098933,0.000251056,No
2,2639,2,111.5226104,0.000255295,No
2,2494,2,200.9389223,7.04E-05,No
2,2558,2,830.1674644,6.27E-05,No
2,2558,2,747.3977991,0.000584116,No
2,2582,2,1256.072271,0.000572992,No
2,2585,2,950.049293,5.61E-05,No
2,2583,1,1384.658799,0.000232463,No
2,2590,1,4184.281499,0.000500015,No
2,2578,1,934.6730735,0.002512801,No
2,2609,2,1032.930377,7.68E-05,No
2,2517,2,404.9120626,0.000404622,No
2,2643,1,276.6485983,5.61E-05,No
2,2491,1,1470.430596,0.00013125,No
2,2635,1,316.2726667,0.00027392,No
2,2488,2,2254.268559,0.00824086,No
2,2487,1,1564.797789,0.000858343,No
2,2487,1,1492.412704,0.002065083,No
2,2487,1,1242.245607,0.000125732,No
2,2643,2,321.6570988,0.000298646,No
2,2501,1,148.5941474,0.000366043,No
2,2608,2,970.4777014,0.000332806,No
2,2666,1,146.0332268,0.002242949,No
2,2615,1,781.8303305,0.000221752,No
2,2576,1,829.2595413,0.000307486,No
2,2518,2,641.4954956,6.92E-05,No
2,2670,2,314.4482754,0.000101003,No
2,2611,2,676.0266134,0.00012566,No
2,2568,2,436.4133342,6.20E-05,No
2,2638,2,318.6311083,0.000113869,No
2,2670,1,287.6412794,0.000264639,No
2,2490,2,1054.102114,0.005097073,No
2,2490,2,1108.024169,0.000628629,No
2,2509,1,411.0013188,7.04E-05,No
2,2492,2,173.6330162,0.000191944,No
2,2492,2,129.12913,0.000760707,No
2,2474,2,3030.725503,0.000420882,No
2,2469,1,1316.851899,0.000462046,No
2,2472,1,1539.541526,0.000505595,No
2,2533,3,482.2850909,0.00062569,No
2,2643,2,367.034958,0.000165698,No
2,2596,2,1142.028674,0.002267992,No
2,2573,2,812.5863714,0.000174249,No
2,2651,1,425.8503429,0.000273895,No
2,2570,1,1102.074046,0.000832732,No
2,2625,2,268.653132,6.20E-05,No
2,2554,2,112.1851651,0.000231495,No
2,2554,2,112.1851651,0.000539366,No
2,2474,1,2840.055839,0.001043513,No
2,2490,2,892.4374986,0.000158721,No
2,2486,2,1349.871324,0.001722712,No
2,2571,1,743.3891272,4.82E-05,No
2,2495,2,165.5509978,0.000104953,No
2,2667,1,323.5027852,6.90E-05,No
2,2573,2,826.9072588,0.00040172,No
2,2578,1,1105.625073,0.000339323,No
2,2537,1,643.8762974,6.90E-05,No
2,2675,1,370.7100993,0.000173743,No
2,2530,2,399.0238252,0.000126787,No
2,2557,2,646.8211757,7.05E-05,No
2,2491,1,1370.920739,0.000204073,No
2,2491,1,1185.627231,0.000158721,No
2,2570,2,609.5820953,0.000865885,No
2,2517,1,429.6775454,0.000133815,No
2,2571,1,577.8331984,0.000651948,No
2,2571,1,631.1765154,0.000144708,No
2,2465,2,962.8661228,0.000125732,No
2,2669,1,267.6216157,0.000160802,No
2,2657,2,286.176128,0.000103832,No
2,2653,1,203.9895905,0.000324955,No
2,2554,2,105.9121986,0.00057812,No
2,2554,2,109.6300667,0.000119505,No
2,2628,2,304.5466442,0.000219407,No
2,2566,2,441.0143466,0.000392034,No
2,2493,2,118.8717885,0.001542868,No
2,2646,2,332.9459727,0.000673659,No
2,2576,3,788.0957657,5.37E-05,No
2,2544,1,211.4794547,0.000757296,No
2,2672,2,258.8022281,0.000390268,No
2,2499,2,121.1815353,5.58E-05,No
2,2590,2,2372.443062,0.000361568,No
2,2573,2,730.2385959,0.000237186,No
2,2668,2,315.9033319,0.000205826,No
2,2644,1,320.3856928,0.000276161,No
2,2553,1,106.5556242,0.001023735,No
2,2635,1,332.5145126,0.000668567,No
2,2631,1,376.2384875,0.000172837,No
2,2631,1,303.48901,6.90E-05,No
2,2670,1,286.1286436,0.000227309,No
2,2493,1,117.137234,0.000166598,No
2,2578,1,1012.069922,0.000712099,No
2,2578,1,890.9570366,7.61E-05,No
2,2467,2,1453.580924,0.004343703,No
2,2572,2,594.2801473,0.000668438,No
2,2578,2,2797.279349,6.90E-05,No
2,2576,3,734.4853148,6.78E-05,No
2,2608,1,856.2613989,0.000965004,No
2,2489,2,4204.306202,0.003586979,No
2,2495,2,124.6896654,0.000222141,No
2,2659,1,297.019402,0.000490311,No
2,2563,2,746.1444679,0.000360031,No
2,2509,2,402.8808395,0.000462597,No
2,2675,1,345.4651306,0.000351478,No
2,2642,2,281.9686314,0.001504045,No
2,2493,2,151.0374084,7.04E-05,No
2,2493,2,151.0374084,0.000339724,No
2,2546,1,129.8207692,0.000685051,No
2,2631,2,310.5921363,6.90E-05,No
2,2561,2,643.701415,0.000119148,No
2,2642,2,350.9450179,0.000174249,No
2,2546,1,98.16634,0.000158721,No
2,2637,2,273.9997193,0.000604565,No
2,2648,2,248.7281885,7.15E-05,No
2,2611,2,671.6893047,0.000197662,No
2,2586,2,1874.611619,0.002192215,No
2,2637,2,305.0935491,0.000173855,No
2,2637,2,273.4718548,0.000550779,No
2,2578,2,1877.282285,0.000180684,No
2,2636,1,341.2306718,0.000588786,No
2,2601,2,935.314365,0.002502944,No
2,2553,1,114.2116697,0.000129835,No
2,2589,2,3079.406062,0.00029095,No
2,2649,1,286.9440873,0.000428724,No
2,2546,2,107.7648472,0.000381672,No
2,2572,1,616.2743701,0.000446593,No
2,2466,1,1649.12392,0.000217599,No
2,2565,1,750.9625569,5.56E-05,No
2,2546,2,116.0936724,0.000461391,No
2,2519,2,575.4728983,0.000132553,No
2,2555,2,116.2955744,0.000802061,No
2,2533,3,453.74591,0.000192722,No
2,2597,2,887.095021,0.001637319,No
2,2530,1,485.8630516,0.000237599,No
2,2538,1,1904.279756,0.000427578,No
2,2643,1,247.9527276,0.000110042,No
2,2501,1,158.301321,0.000296407,No
2,2557,1,837.7984355,0.000235448,No
2,2557,1,917.200183,7.47E-05,No
2,2675,2,247.9046472,0.000322268,No
2,2573,2,687.5402772,0.000286836,No
2,2627,2,381.4232633,0.000355377,No
2,2511,2,424.4592796,0.000748002,No
2,2564,1,783.2170245,0.000152993,No
2,2629,2,256.169468,0.002530385,No
2,2629,2,317.5731424,0.000442289,No
2,2671,1,306.4418714,0.00030679,No
2,2596,1,828.4752708,0.001187214,No
2,2544,2,124.8091003,0.000142549,No
2,2558,1,680.0387996,0.000169537,No
2,2629,1,309.450792,6.20E-05,No
2,2629,1,333.5527926,6.90E-05,No
2,2652,1,163.3962482,0.000677243,No
2,2624,1,310.1854282,0.000191803,No
2,2624,1,323.8701746,0.000194722,No
2,2610,2,521.0815694,0.000172243,No
2,2547,2,337.6571741,0.000322396,No
2,2543,1,782.7752566,0.000284255,No
2,2558,2,771.282916,0.001082783,No
2,2666,2,323.6429546,0.000518196,No
2,2666,2,356.6591399,0.000925896,No
2,2648,2,256.5522301,7.46E-05,No
2,2532,2,538.5120884,7.99E-05,No
2,2607,2,888.3949399,0.001137599,No
2,2596,2,1291.150615,0.000567999,No
2,2485,1,1340.889389,0.001290624,No
2,2525,1,430.9358317,0.00030191,No
2,2543,1,680.7043231,0.000275536,No
2,2630,1,271.8670576,0.000241421,No
2,2550,1,101.7390725,0.000534268,No
2,2550,1,101.7390725,0.000456406,No
2,2563,1,920.6067211,0.000240806,No
2,2659,1,258.4545152,0.000422385,No
2,2633,2,429.8939086,0.000303657,No
2,2615,2,581.6183137,0.000403148,No
2,2635,2,219.8171364,5.47E-05,No
2,2505,1,427.3872916,0.000107462,No
2,2500,1,168.8955695,0.000116395,No
2,2515,2,413.8024854,3.70E-05,No
2,2615,2,664.6940061,0.000244207,No
2,2622,1,526.3878181,5.37E-05,No
2,2615,2,550.1702856,7.58E-05,No
2,2522,2,409.9366169,0.000236538,No
2,2472,1,1681.666021,0.000580914,No
2,2573,1,262.832722,0.000127179,No
2,2604,2,856.6665492,0.000696311,No
2,2578,1,949.2266607,7.51E-05,No
2,2616,2,594.4002359,0.000249893,No
2,2626,1,304.6648863,0.00037501,No
2,2663,2,258.1112887,0.000158659,No
2,2624,2,306.8988102,0.000220085,No
2,2605,2,829.2167266,0.000390206,No
2,2553,1,103.5417603,0.00031674,No
2,2496,1,130.4304922,9.37E-05,No
2,2547,1,146.1596085,0.000859963,No
2,2547,2,355.6527828,0.00045292,No
2,2510,1,490.2990829,0.000418604,No
2,2579,1,1192.468706,0.000550829,No
2,2495,2,134.815498,0.000571892,No
2,2624,1,302.7610414,0.000472139,No
2,2617,1,523.9717005,0.000103493,No
2,2557,1,879.2241598,0.000249832,No
2,2557,1,915.9645556,0.000284294,No
2,2474,2,2593.731444,0.000461309,No
2,2507,1,842.8937404,0.00033735,No
2,2499,1,168.080511,0.002799374,No
2,2555,1,121.1412234,0.000679075,No
2,2555,2,104.6186936,0.000297813,No
2,2554,1,118.2334323,0.000433355,No
2,2633,2,393.5561879,0.001634363,No
2,2490,2,1337.739903,0.000415731,No
2,2524,1,397.899547,0.000409174,No
2,2578,1,934.7547931,0.000504899,No
2,2553,2,110.7588261,0.000297813,No
2,2538,1,1249.358226,6.90E-05,No
2,2538,1,1457.228887,0.000116136,No
2,2548,1,81.92807187,0.000383758,No
2,2532,2,485.9128892,0.000264403,No
2,2671,2,238.6049018,5.37E-05,No
2,2649,2,238.7297428,0.000205826,No
2,2601,2,845.0659239,0.000222456,No
2,2625,1,193.4290549,0.000113054,No
2,2661,2,291.4278381,0.000388456,No
2,2523,1,458.8550434,0.000121748,No
2,2499,1,142.1858767,0.000244355,No
2,2642,2,359.1243348,0.000284255,No
2,2567,1,523.0872153,0.00026244,No
2,2572,1,666.5562074,0.000137461,No
2,2468,2,1489.947228,0.000199958,No
2,2568,1,573.5787924,7.51E-05,No
2,2665,1,326.9148712,0.000206618,No
2,2509,2,394.0392662,0.00013492,No
2,2464,2,2190.554642,0.001404842,No
2,2464,2,2110.379364,0.000427283,No
2,2492,1,198.714117,0.000338707,No
2,2504,1,500.4915945,0.000278361,No
2,2557,2,672.7835089,0.000503182,No
2,2658,1,432.9134558,0.00014635,No
2,2626,2,373.794798,0.000212508,No
2,2659,1,292.4323937,0.000682185,No
2,2512,2,407.0656286,0.000107462,No
2,2524,1,397.899547,0.000332765,No
2,2522,2,470.822066,0.000281719,No
2,2615,1,770.4609419,0.000106816,No
2,2676,2,238.4332462,0.000103493,No
2,2671,2,231.4054565,6.78E-05,No
2,2519,1,571.8866545,0.000140228,No
2,2614,2,530.0226981,0.000160387,No
2,2624,2,393.2996107,0.002396557,No
2,2561,2,675.1386349,0.00032418,No
2,2549,2,213.8308653,0.000480121,No
2,2549,2,248.886572,0.000173643,No
2,2529,2,582.7781238,0.000191417,No
2,2477,1,1358.815267,0.000158721,No
2,2672,1,231.7317505,0.000198778,No
2,2513,1,608.9340508,0.000258366,No
2,2499,2,131.8755617,5.58E-05,No
2,2661,1,231.8866706,0.000469539,No
2,2661,1,271.5819082,0.000246754,No
2,2517,2,415.5311342,0.000111377,No
2,2517,2,391.2709619,0.001114044,No
2,2609,1,798.5685498,0.000325679,No
2,2490,2,1206.463827,0.00076342,No
2,2539,2,842.6258333,0.000543383,No
2,2495,1,128.8631068,9.37E-05,No
2,2569,2,713.9447349,0.000206151,No
2,2663,2,307.088141,0.00049675,No
2,2672,2,260.628225,6.78E-05,No
2,2672,2,246.3141196,0.00113378,No
2,2661,1,276.3499701,0.000175139,No
2,2677,1,373.4867678,0.000392972,No
2,2545,1,122.5389678,0.001249344,No
2,2538,1,1207.002176,0.000354277,No
2,2538,1,1338.78537,0.000117583,No
2,2548,2,147.2216746,5.47E-05,No
2,2577,1,1281.991207,0.000260673,No
2,2486,1,1834.267428,0.002844286,No
2,2486,1,2050.557295,0.002341593,No
2,2623,1,353.6504015,7.34E-05,No
2,2464,1,1141.601099,0.00146042,No
2,2491,2,1324.324012,9.86E-05,No
2,2637,1,385.071963,0.000171937,No
2,2545,2,99.45126785,0.000683602,No
2,2597,1,1001.697458,0.000580428,No
2,2522,1,397.899547,0.000339214,No
2,2678,2,442.2800557,0.000292317,No
2,2499,1,155.9510768,0.000184607,No
2,2520,1,421.8322407,0.000101991,No
2,2548,1,104.6468818,0.000296687,No
2,2515,2,419.9088056,0.000167574,No
2,2554,2,120.3831299,0.000574639,No
2,2624,2,274.5275603,0.000472139,No
2,2624,2,274.5275603,0.000246273,No
2,2483,1,1759.594461,0.000125732,No
2,2552,1,112.4484486,0.000965004,No
2,2527,1,549.959639,0.000442801,No
2,2518,2,663.9011205,0.000400881,No
2,2645,1,238.7297428,0.000149655,No
2,2624,2,366.7933042,0.000280456,No
2,2555,1,100.7152341,0.000155937,No
2,2655,2,368.6685273,0.000171796,No
2,2633,2,374.9306816,5.16E-05,No
2,2563,2,633.0693607,7.33E-05,No
2,2634,1,271.0315562,6.90E-05,No
2,2479,1,1524.632517,0.000187449,No
2,2479,1,1547.130918,0.003751527,No
2,2490,2,990.9489914,4.65E-05,No
2,2579,2,1531.463746,0.000228442,No
2,2579,2,1378.773178,0.000117848,No
2,2559,2,643.669355,0.000670116,No
2,2596,1,863.0950079,0.000926868,No
2,2609,1,897.6315862,0.000155937,No
2,2609,1,1059.32372,0.001682211,No
2,2510,1,526.1278365,0.000205549,No
2,2475,2,1948.083757,0.000539349,No
2,2475,2,2437.540866,0.002100755,No
2,2475,2,1936.183072,0.000211314,No
2,2580,2,1015.278852,0.000240552,No
2,2465,1,842.2886641,0.000532053,No
2,2585,1,1102.531368,0.001035624,No
2,2641,1,351.9792479,0.000235279,No
2,2505,2,455.9951044,4.84E-05,No
2,2520,1,408.1249634,0.000369367,No
2,2478,1,2812.043195,0.000316901,No
2,2650,1,382.7600998,0.000213876,No
2,2546,1,118.7863659,0.000187449,No
2,2519,1,435.5208632,9.93E-05,No
